m_271871_,setHasRecordBlockState,0,
m_271872_,readJsonWithCodec,0,
m_271873_,lambda$addAdditionalSaveData$2,0,
m_271874_,storeExploredPosition,0,
m_271876_,createAttributes,0,
m_271879_,lambda$registerEntities$0,0,
m_271880_,drawInternal,0,
m_271881_,placeCollapsedRoofPiece,0,
m_271885_,createLavaLandParticle,0,
m_271886_,getDirection,0,
m_271891_,cherry,0,
m_271896_,createBodyLayer,0,
m_271898_,canDig,0,
m_271901_,addCellarStairs,0,
m_271905_,calculateDigPosition,0,
m_271906_,canTakeItemFromContainer,0,
m_271915_,createWaterFallParticle,0,
m_271916_,getIconBytes,0,
m_271917_,getState,0,
m_271927_,createFoliage,0,
m_27192_,findClosest,0,
m_271935_,createObsidianTearHangParticle,0,
m_271937_,addResourcePackLoadFailToast,0,
m_271938_,hasEnoughSpaceFor,0,
m_271941_,createObsidianTearFallParticle,0,
m_271942_,getPotentialSuspiciousSandWorldPositions,0,
m_271943_,onDiggingComplete,0,
m_271953_,biome,0,
m_271954_,renderSide,0,
m_271961_,buildPlayerStatus,0,
m_271967_,lambda$placeTrunk$7,0,
m_271969_,generateBranch,0,
m_271971_,hasWantedItem,0,
m_271975_,$values,0,
m_271978_,renderText,0,
m_27197_,isVillageCenter,0,
m_271981_,generateSpeed,0,
m_271982_,applyBrushTransform,0,
m_271988_,buildServerStatus,0,
m_271992_,renderText,0,
m_271993_,createDripstoneWaterFallParticle,0,
m_271994_,createCrossBlock,0,
m_271999_,lambda$handleStatusResponse$2,0,
m_272001_,disableDrop,0,
m_272002_,createDripstoneWaterHangParticle,0,
m_272010_,offsetRandom,0,
m_272014_,setButtonsActive,0,
m_272015_,setOffspringAttribute,0,
m_272017_,generateJumpStrength,0,
m_272020_,createWaterHangParticle,0,
m_272021_,atLowerCornerWithOffset,0,
m_272023_,getWidth,0,
m_272025_,isRecordPlaying,0,
m_272026_,createLavaFallParticle,0,
m_272030_,createHoneyFallParticle,0,
m_272034_,transitionTo,0,
m_272037_,spawnParticleBelow,0,
m_27203_,runAllUpdates,0,
m_272044_,lambda$handleStatusResponse$3,0,
m_272050_,tick,0,
m_272053_,addCellar,0,
m_272058_,setWidth,0,
m_272060_,meadowOrCherryGrove,0,
m_272062_,createSidesLayer,0,
m_272073_,writeJsonWithCodec,0,
m_272074_,stillValidBlockEntity,0,
m_272076_,canPlayDiggingSound,0,
m_272077_,drawInBatch,0,
m_272078_,drawInBatch,0,
m_272081_,closeAndSetScreen,0,
m_272085_,drawInternal,0,
m_272088_,stopPlaying,0,
m_272090_,lambda$static$0,0,
m_272093_,lambda$static$2,0,
m_272099_,createFlowerBed,0,
m_272107_,createHoneyHangParticle,0,
m_272109_,createLavaHangParticle,0,
m_272111_,lambda$static$2,0,
m_272115_,register,0,
m_272118_,lambda$static$4,0,
m_272122_,lambda$static$1,0,
m_272124_,lambda$static$0,0,
m_272129_,createNectarFallParticle,0,
m_272136_,playSearchingSound,0,
m_272137_,register,0,
m_272139_,setRecordWithoutPlaying,0,
m_272143_,flowerbed,0,
m_272147_,calculateInterpolationProgress,0,
m_272148_,addCherryGroveVegetation,0,
m_272152_,lambda$registerBlockEntities$1,0,
m_272160_,placeLeavesRowWithHangingLeavesBelow,0,
m_272174_,bootstrap,0,
m_272178_,lambda$getOffset$0,0,
m_272186_,abortResourcePackRecovery,0,
m_272191_,drawInBatch,0,
m_272202_,current,0,
m_272204_,initCoreActivity,0,
m_272205_,lambda$static$3,0,
m_272207_,makeBrain,0,
m_272211_,lambda$static$4,0,
m_272212_,addCellarRoom,0,
m_272215_,createDecoratedPotMaterial,0,
m_272217_,getExploredPositions,0,
m_272218_,getNarrationMessage,0,
m_27221_,getTest,0,
m_272221_,unableToMove,0,
m_27222_,lambda$static$0,0,
m_272230_,lambda$handleStatusResponse$1,0,
m_272232_,createParticle,0,
m_272233_,createBaseLayer,0,
m_272245_,rotateAround,0,
m_272249_,lambda$static$5,0,
m_272250_,initIdleActivity,0,
m_272251_,createObsidianTearLandParticle,0,
m_272252_,popOutRecord,0,
m_272253_,tryPlaceLeaf,0,
m_272259_,lambda$stop$0,0,
m_272260_,initDigActivity,0,
m_272261_,createSporeBlossomFallParticle,0,
m_272262_,hasSilkTouch,0,
m_272267_,getDeltaMovementLerped,0,
m_272270_,canDig,0,
m_272273_,loadStatusIcon,0,
m_272274_,emitDiggingParticles,0,
m_272276_,tick,0,
m_272280_,getDecoratedPotMaterial,0,
m_272281_,lambda$handleStatusResponse$0,0,
m_272282_,distanceToSqr,0,
m_27242_,codec,0,
m_27247_,acquireTicket,0,
m_27250_,releaseTicket,0,
m_27253_,hasSpace,0,
m_27254_,isOccupied,0,
m_27257_,getPos,0,
m_27272_,isValid,0,
m_27273_,add,0,
m_27279_,remove,0,
m_27288_,exists,0,
m_27295_,codec,0,
m_27300_,lambda$getRecords$5,0,
m_27302_,refresh,0,
m_27304_,getRecords,0,
m_27307_,lambda$getRecords$4,0,
m_27310_,clear,0,
m_27315_,lambda$codec$3,0,
m_27317_,release,0,
m_27319_,getType,0,
m_273951_,lambda$dismissNotification$24,0,
m_273952_,lambda$initDataFetcher$13,0,
m_273954_,lambda$markNotificationsAsSeen$17,0,
m_273955_,lambda$callRealmsClient$20,0,
m_273956_,lambda$dismissNotification$23,0,
m_273957_,lambda$markNotificationsAsSeen$18,0,
m_273958_,lambda$dismissNotification$25,0,
m_273959_,lambda$callRealmsClient$19,0,
m_273962_,lambda$addNotificationsSubscriptions$4,0,
m_273964_,lambda$fixedSize$19,0,
m_273965_,lambda$sequenceFailFastAndCancel$13,0,
m_273966_,lambda$fixedSize$18,0,
m_273968_,lambda$codec$0,0,
m_273975_,lambda$updateNarration$0,0,
m_273976_,lambda$updateNarration$1,0,
m_273978_,lambda$confirmLinkNow$3,0,
m_273999_,lambda$init$5,0,
m_274000_,lambda$codec$1,0,
m_274001_,lambda$codec$0,0,
m_274003_,lambda$render$3,0,
m_274006_,lambda$static$3,0,
m_274007_,lambda$static$1,0,
m_274008_,lambda$tick$3,0,
m_274009_,lambda$static$1,0,
m_274010_,lambda$static$0,0,
m_274012_,lambda$verifyVertical$5,0,
m_274015_,lambda$referenceHolderWithLifecycle$3,0,
m_274023_,lambda$static$3,0,
m_274024_,lambda$static$2,0,
m_274026_,lambda$static$4,0,
m_274027_,lambda$offsetCodec$4,0,
m_274033_,lambda$createStandardGenerator$3,0,
m_274035_,lambda$run$0,0,
m_274037_,lambda$createContentsProvider$3,0,
m_274038_,lambda$new$1,0,
m_274039_,lambda$createContentsProvider$4,0,
m_274040_,lambda$createContentsProvider$11,0,
m_274041_,lambda$run$4,0,
m_274042_,lambda$contentsGetter$9,0,
m_274044_,lambda$run$3,0,
m_274045_,lambda$contentsGetter$10,0,
m_274046_,lambda$run$1,0,
m_274050_,lambda$getStream$23,0,
m_274053_,lambda$getStringValue$1,0,
m_274056_,lambda$mergeToList$4,0,
m_274057_,lambda$mergeToList$7,0,
m_274062_,lambda$getNumberValue$0,0,
m_274066_,lambda$static$2,0,
m_274067_,lambda$static$0,0,
m_274068_,lambda$static$1,0,
m_274071_,lambda$decode$4,0,
m_274074_,lambda$decode$7,0,
m_274076_,lambda$decode$6,0,
m_274081_,lambda$encode$3,0,
m_274083_,lambda$retrieveGetter$3,0,
m_274085_,lambda$retrieveElement$10,0,
m_274087_,lambda$retrieveGetter$4,0,
m_274088_,lambda$retrieveGetter$2,0,
m_274089_,lambda$retrieveElement$9,0,
m_274090_,lambda$retrieveElement$8,0,
m_274091_,lambda$register$10,0,
m_274092_,lambda$createRelationOperations$85,0,
m_274099_,lambda$register$3,0,
m_274100_,lambda$register$5,0,
m_274101_,lambda$register$7,0,
m_274102_,lambda$register$9,0,
m_274103_,lambda$register$1,0,
m_274104_,lambda$register$2,0,
m_274105_,lambda$register$1,0,
m_274108_,lambda$resendBiomesForChunks$56,0,
m_274114_,lambda$hashedCodec$2,0,
m_274116_,lambda$static$1,0,
m_274117_,lambda$static$0,0,
m_274118_,lambda$static$76,0,
m_274119_,lambda$static$37,0,
m_274120_,lambda$nonEmptyList$42,0,
m_274121_,lambda$idResolverCodec$33,0,
m_274122_,lambda$idResolverCodec$30,0,
m_274123_,lambda$static$52,0,
m_274124_,lambda$nonEmptyList$43,0,
m_274125_,lambda$nonEmptyHolderSet$44,0,
m_274127_,lambda$static$49,0,
m_274128_,lambda$static$77,0,
m_274130_,lambda$nonEmptyHolderSet$45,0,
m_274132_,lambda$floatRangeMinExclusiveWithMessage$40,0,
m_274133_,lambda$static$78,0,
m_274134_,lambda$static$51,0,
m_274136_,lambda$static$48,0,
m_274138_,lambda$intRangeWithMessage$34,0,
m_274139_,lambda$static$41,0,
m_274142_,lambda$floatRangeMinExclusiveWithMessage$39,0,
m_274143_,lambda$static$70,0,
m_274145_,lambda$intRangeWithMessage$35,0,
m_274148_,lambda$codec$2,0,
m_274150_,lambda$create$3,0,
m_274152_,lambda$fromEnum$0,0,
m_274156_,lambda$cap$2,0,
m_274158_,lambda$fixChildren$1,0,
m_274159_,lambda$fixChildren$2,0,
m_274160_,lambda$makeRule$0,0,
m_274161_,lambda$makeRule$0,0,
m_274162_,lambda$get$2,0,
m_274163_,lambda$static$4,0,
m_274164_,lambda$static$3,0,
m_274165_,lambda$static$5,0,
m_274166_,lambda$static$4,0,
m_274167_,lambda$static$5,0,
m_274168_,lambda$static$6,0,
m_274171_,lambda$codec$4,0,
m_274172_,lambda$codec$5,0,
m_274173_,lambda$codec$3,0,
m_274174_,lambda$validate$4,0,
m_274175_,lambda$validate$5,0,
m_274177_,lambda$static$4,0,
m_274178_,lambda$static$6,0,
m_274179_,lambda$static$5,0,
m_274180_,lambda$static$3,0,
m_274181_,lambda$static$4,0,
m_274182_,lambda$static$4,0,
m_274183_,lambda$static$3,0,
m_274186_,lambda$captureRead$6,0,
m_274190_,lambda$create$1,0,
m_274200_,lambda$create$2,0,
m_274208_,lambda$create$0,0,
m_274257_,lambda$codec$3,0,
m_274262_,lambda$clip$3,0,
m_274263_,lambda$isBlockInLine$0,0,
m_274264_,lambda$isBlockInLine$1,0,
m_274265_,lambda$createState$2,0,
m_274267_,lambda$static$1,0,
m_274268_,lambda$static$0,0,
m_274269_,lambda$static$5,0,
m_274270_,lambda$static$3,0,
m_274271_,lambda$static$4,0,
m_274272_,lambda$static$0,0,
m_274273_,lambda$parameters$1,0,
m_274274_,lambda$parameters$2,0,
m_274278_,lambda$new$1,0,
m_274279_,lambda$unpack$10,0,
m_274280_,lambda$unpack$7,0,
m_274283_,lambda$static$2,0,
m_274284_,lambda$guardY$2,0,
m_274285_,lambda$guardY$1,0,
m_274286_,lambda$guardY$3,0,
m_274287_,lambda$validateArraySize$5,0,
m_274288_,lambda$apply$8,0,
m_274289_,lambda$create$1,0,
m_274290_,lambda$static$0,0,
m_274291_,lambda$static$1,0,
m_274292_,lambda$validateHeight$5,0,
m_274293_,lambda$requireOverworld$3,0,
m_274295_,lambda$validate$1,0,
m_274296_,lambda$encodeTemplate$0,0,
m_274297_,lambda$verifyRange$9,0,
m_274299_,lambda$placeEntities$5,0,
m_274304_,write,0,
m_274305_,getRequiredString,0,
m_274306_,checkPoweredState,0,
m_274308_,extractChunkData,0,
m_274312_,getRiddenInput,0,
m_274314_,getNotifications,0,
m_274315_,lambda$static$2,0,
m_274316_,initDataFetcher,0,
m_274319_,isSelected,0,
m_274330_,highContrast,0,
m_274331_,lambda$write$0,0,
m_274332_,callRealmsClient,0,
m_274333_,added,0,
m_274334_,lambda$knownPresets$3,0,
m_274337_,createAdventuringTime,0,
m_274342_,updateRepoSelectedList,0,
m_274346_,lambda$static$4,0,
m_274348_,fixChildren,0,
m_274349_,bottom,0,
m_274352_,lambda$decomposePath$3,0,
m_274356_,tab,0,
m_274357_,updateEntryWidth,0,
m_274359_,collectPossibleBiomes,0,
m_274361_,lambda$removedPassengers$1,0,
m_274362_,showOldNotifications,0,
m_274363_,lambda$static$3,0,
m_274365_,renderFocusUnderline,0,
m_274368_,knownPresets,0,
m_274370_,getHeightmap,0,
m_274372_,lambda$decomposePath$1,0,
m_274373_,applyPacks,0,
m_274374_,handleChunksBiomes,0,
m_274379_,lambda$new$0,0,
m_274381_,replaceBiomes,0,
m_274382_,isHovered,0,
m_274385_,parameters,0,
m_274390_,lambda$static$0,0,
m_274391_,getRiddenRotation,0,
m_274397_,boostTimeTotal,0,
m_274400_,uuid,0,
m_274401_,notificationsDismiss,0,
m_274409_,parameters,0,
m_274415_,forChunks,0,
m_274416_,dismissable,0,
m_274420_,request,0,
m_274421_,maxUpStep,0,
m_274425_,lambda$apply$0,0,
m_274426_,contentsGetter,0,
m_274428_,lambda$decomposePath$0,0,
m_274430_,apply,0,
m_274431_,buildOpenLinkButton,0,
m_274434_,convertId,0,
m_274436_,codec,0,
m_274437_,renderBack,0,
m_274439_,boostFactor,0,
m_274444_,replaceBiomes,0,
m_274445_,right,0,
m_274446_,containing,0,
m_274447_,lambda$read$0,0,
m_274448_,lambda$codec$0,0,
m_274449_,top,0,
m_274452_,keptTypes,0,
m_274454_,lambda$static$0,0,
m_274455_,contains,0,
m_274458_,updateHighContrastOptionInstance,0,
m_274460_,getFlyingSpeed,0,
m_274462_,uuidListToJsonArray,0,
m_274464_,write,0,
m_274466_,travelRidden,0,
m_274467_,lambda$empty$0,0,
m_274469_,lambda$static$0,0,
m_274470_,lambda$static$1,0,
m_274477_,parse,0,
m_274478_,fromEnumWithMapping,0,
m_274480_,confirmLinkNow,0,
m_274486_,parse,0,
m_274488_,renderString,0,
m_274493_,stable,0,
m_274498_,tickRidden,0,
m_274499_,lambda$keptTypes$1,0,
m_274501_,lambda$generateOverworldBiomes$5,0,
m_274508_,lambda$new$0,0,
m_274509_,heightmap,0,
m_274513_,access$1400,0,
m_274517_,currentTabButton,0,
m_274523_,getWriteBuffer,0,
m_274524_,resendBiomesForChunks,0,
m_27452_,isResting,0,
m_274532_,lambda$usedBiomes$6,0,
m_27453_,isHalloween,0,
m_274543_,getReadBuffer,0,
m_274544_,lambda$knownPresets$2,0,
m_274545_,renderEntityInInventoryFollowsMouse,0,
m_274546_,updateResourcePacks,0,
m_274547_,lambda$knownPresets$4,0,
m_274548_,register,0,
m_274551_,parse,0,
m_274553_,bootstrap,0,
m_274558_,toJson,0,
m_27455_,createAttributes,0,
m_274560_,narrateListElementPosition,0,
m_274561_,containing,0,
m_274562_,getUuidOr,0,
m_274563_,left,0,
m_274566_,empty,0,
m_27456_,setResting,0,
m_274572_,parseList,0,
m_274574_,createContentsProvider,0,
m_274579_,getRequired,0,
m_274580_,dismissNotification,0,
m_274582_,notificationsSeen,0,
m_274584_,addNewsAndInvitesSubscriptions,0,
m_274585_,addNotificationsSubscriptions,0,
m_274587_,calculateChunkSize,0,
m_274588_,createFixerUpper,0,
m_274589_,refreshLayout,0,
m_274591_,createFromPreset,0,
m_274593_,usedBiomes,0,
m_274594_,seen,0,
m_274595_,getConfiguration,0,
m_274596_,createFromList,0,
m_274597_,createComponent,0,
m_274599_,readBiomes,0,
m_274603_,getMessage,0,
m_274604_,refreshListAndLayout,0,
m_274605_,alignInRectangle,0,
m_274606_,tickBoost,0,
m_274609_,confirmLink,0,
m_274618_,lambda$decomposePath$2,0,
m_27487_,fromBucket,0,
m_27495_,createAttributes,0,
m_27497_,setFromBucket,0,
m_27525_,startFollowing,0,
m_27533_,addFollowers,0,
m_27535_,lambda$addFollowers$1,0,
m_27537_,lambda$addFollowers$0,0,
m_27540_,isFollower,0,
m_27541_,stopFollowing,0,
m_27542_,canBeFollowed,0,
m_27543_,hasFollowers,0,
m_27544_,inRangeOfLeader,0,
m_27545_,pathToLeader,0,
m_27546_,addFollower,0,
m_27547_,removeFollower,0,
m_27563_,spawnChildFromBreeding,0,
m_275764_,lambda$new$27,0,
m_275774_,lambda$new$0,0,
m_275780_,lambda$createWorldAccess$1,0,
m_275781_,lambda$recreateWorld$5,0,
m_275784_,lambda$static$15,0,
m_275785_,lambda$run$0,0,
m_275832_,getControlledVehicle,0,
m_275837_,getTargetFolder,0,
m_275842_,intersection,0,
m_275843_,dismountsUnderwater,0,
m_275846_,resendOffersToTradingPlayer,0,
m_275847_,createFromExisting,0,
m_275848_,findResultFolder,0,
m_275853_,removePack,0,
m_275855_,addPack,0,
m_27591_,getInLoveTime,0,
m_27592_,getLoveCause,0,
m_27593_,isInLove,0,
m_27594_,resetLove,0,
m_27595_,setInLove,0,
m_27601_,setInLoveTime,0,
m_276074_,lambda$handleDebugKeys$0,0,
m_276075_,lambda$codec$1,0,
m_276076_,lambda$dumpAllSheets$7,0,
m_276077_,lambda$_dumpAllSheets$8,0,
m_276078_,lambda$clearMemories$1,0,
m_276079_,dumpContents,0,
m_276083_,_dumpAllSheets,0,
m_276084_,clearMemories,0,
m_276085_,dumpAllSheets,0,
m_276088_,setCurrentTab,0,
m_276089_,selectTab,0,
m_276090_,updateButtonStatus,0,
m_276091_,getStitchedSprites,0,
m_276092_,getWidth,0,
m_276093_,is,0,
m_276095_,getHeight,0,
m_276167_,lambda$static$5,0,
m_276170_,lambda$createDefault$0,0,
m_276171_,lambda$createDefault$1,0,
m_276172_,lambda$createDefault$2,0,
m_276173_,lambda$init$9,0,
m_276184_,openCreditsScreen,0,
m_276191_,cos,0,
m_276192_,similarityTransform,0,
m_276195_,fromPositiveAngle,0,
m_276196_,aroundX,0,
m_276200_,destroy,0,
m_276201_,aroundX,0,
m_276202_,aroundZ,0,
m_276205_,getDefaultColor,0,
m_276207_,approxGivensQuat,0,
m_276208_,lambda$init$0,0,
m_276210_,aroundZ,0,
m_276211_,sin,0,
m_276212_,aroundY,0,
m_276214_,aroundY,0,
m_276215_,extendRealms,0,
m_276218_,extendRealms,0,
m_276219_,stepJacobi,0,
m_276221_,eigenvalueJacobi,0,
m_276223_,lambda$init$1,0,
m_276224_,inverse,0,
m_276229_,fromUnnormalized,0,
m_276346_,synchronizeTime,0,
m_276349_,set,0,
m_276350_,forceTimeSynchronization,0,
m_27668_,trigger,0,
m_276701_,lambda$new$0,0,
m_276702_,lambda$registerProviders$1,0,
m_276703_,lambda$registerProviders$0,0,
m_276705_,lambda$renderSignText$2,0,
m_276707_,lambda$breadthFirstTraversal$7,0,
m_276709_,lambda$static$11,0,
m_276710_,lambda$generate$73,0,
m_276711_,lambda$generate$186,0,
m_276712_,lambda$generate$72,0,
m_276714_,lambda$generate$84,0,
m_276715_,lambda$generate$71,0,
m_276716_,lambda$createPitcherCropLoot$238,0,
m_276717_,lambda$generate$85,0,
m_276719_,lambda$createBrushableBlock$5,0,
m_276722_,lambda$createSnifferEgg$45,0,
m_276723_,lambda$assertBlockProperty$12,0,
m_276726_,lambda$register$1,0,
m_27672_,lambda$trigger$0,0,
m_276735_,lambda$registerTypes$4,0,
m_276736_,lambda$registerTypes$1,0,
m_276749_,lambda$static$0,0,
m_276750_,lambda$getMenuProvider$0,0,
m_276759_,lambda$new$0,0,
m_276760_,lambda$static$4,0,
m_276763_,lambda$fillCrashReportCategory$1,0,
m_276764_,fixTag,0,
m_276769_,lambda$static$0,0,
m_276771_,lambda$static$2,0,
m_276773_,getColor,0,
m_276774_,isFrontText,0,
m_276775_,end,0,
m_276776_,hasMessage,0,
m_276777_,translateSign,0,
m_276780_,lambda$static$5,0,
m_276781_,generateOverworldBiomes,0,
m_276784_,emptyMessages,0,
m_276787_,tryApplyToSign,0,
m_276788_,isFrontText,0,
m_276789_,lambda$constant$0,0,
m_276792_,lambda$static$1,0,
m_276793_,lambda$constant$0,0,
m_276795_,lambda$makeRule$0,0,
m_276796_,fixTag,0,
m_276797_,unpackLootTable,0,
m_276804_,teleportPassengers,0,
m_276807_,hasAnyClickCommands,0,
m_276813_,playerIsTooFarAwayToEdit,0,
m_276814_,lambda$hasMessage$7,0,
m_276825_,updateRenderSubState,0,
m_276832_,lambda$finalizeSpawnChildFromBreeding$1,0,
m_276833_,breadthFirstTraversal,0,
m_276835_,getAlternateSignal,0,
m_276836_,tick,0,
m_276838_,lambda$saveAdditional$0,0,
m_276843_,hasGlowingText,0,
m_276844_,renderState,0,
m_276846_,isValid,0,
m_276848_,createInterpolatedTextRenderState,0,
m_276851_,isReadyToHatch,0,
m_276854_,apply,0,
m_276855_,getType,0,
m_276856_,getBrushSound,0,
m_276859_,constant,0,
m_276862_,lambda$tryApplyToSign$0,0,
m_276867_,hasNeighborSignal,0,
m_276869_,updateNeighbours,0,
m_276871_,createCalibratedSculkSensor,0,
m_276875_,apply,0,
m_276876_,isMaxAge,0,
m_276881_,blockRenderState,0,
m_276884_,lambda$updateSignText$4,0,
m_276888_,register,0,
m_276894_,codec,0,
m_276898_,grow,0,
m_276901_,setColor,0,
m_276903_,getYRotationDegrees,0,
m_276907_,getRemovedFeatureFlags,0,
m_276912_,lambda$register$0,0,
m_276913_,setMessage,0,
m_276914_,createFreshTextRenderState,0,
m_27691_,matches,0,
m_276923_,brush,0,
m_276924_,renderInner,0,
m_276926_,openTextEdit,0,
m_276929_,setMessages,0,
m_276932_,lambda$static$4,0,
m_276934_,dropContent,0,
m_276937_,lambda$static$3,0,
m_276941_,lambda$byDistance$1,0,
m_276942_,getCompletionState,0,
m_276943_,lambda$static$2,0,
m_276945_,getMessages,0,
m_276948_,setMessage,0,
m_276951_,getPrimaryStepSoundBlockPos,0,
m_276953_,createBrushableBlock,0,
m_276956_,setText,0,
m_276961_,playCombinationStepSounds,0,
m_276964_,setFrontText,0,
m_276965_,clearInvalidPlayerWhoMayEdit,0,
m_27696_,enchantedItem,0,
m_276972_,lambda$apply$2,0,
m_276974_,bootstrap,0,
m_276976_,finalizeProcessing,0,
m_276978_,sideInputDiodesOnly,0,
m_276980_,brushingCompleted,0,
m_276981_,getPitchFromNote,0,
m_276984_,lambda$finalizeSpawnChildFromBreeding$0,0,
m_276987_,hasSignal,0,
m_276988_,fixTag,0,
m_276989_,getSoundType,0,
m_276991_,getOutputTag,0,
m_276992_,lambda$constant$0,0,
m_276995_,create,0,
m_276996_,tryLoadLootTable,0,
m_276997_,byDistance,0,
m_276998_,setMessage,0,
m_277006_,createDefaultSignText,0,
m_277007_,create,0,
m_277014_,trySaveLootTable,0,
m_277016_,constant,0,
m_277018_,lambda$makeRule$1,0,
m_277020_,load,0,
m_277021_,createPitcherCropLoot,0,
m_277022_,lambda$fixTag$2,0,
m_277024_,constant,0,
m_277029_,translations,0,
m_277031_,setWaxed,0,
m_277033_,activate,0,
m_277036_,lambda$makeRule$0,0,
m_277042_,getHitDirection,0,
m_277045_,lambda$static$0,0,
m_277047_,getItem,0,
m_277048_,lambda$makeRule$1,0,
m_277049_,setLootTable,0,
m_277053_,assertFalse,0,
m_277055_,stringCollectionToTag,0,
m_277056_,renderBlockShadow,0,
m_277063_,shouldPlayAmethystStepSound,0,
m_277065_,sort,0,
m_277071_,byDistance,0,
m_277072_,canApplyToSign,0,
m_277073_,updateText,0,
m_277074_,getTurnsInto,0,
m_277075_,getDirectSignal,0,
m_277082_,makeSettings,0,
m_277083_,tryResonateVibration,0,
m_277084_,lambda$saveAdditional$1,0,
m_277086_,getBestNeighborSignal,0,
m_277088_,lambda$static$0,0,
m_277089_,lambda$tryApplyToSign$0,0,
m_277091_,tryPlaceExtension,0,
m_277092_,archyRuleProcessor,0,
m_277094_,getControlInputSignal,0,
m_277098_,createInterpolatedRenderState,0,
m_277101_,createPitcherPlant,0,
m_277113_,createSnifferEgg,0,
m_277116_,playAmethystStepSound,0,
m_277117_,finalizeSpawnChildFromBreeding,0,
m_277118_,isWaxed,0,
m_277119_,isOutlineVisible,0,
m_277122_,itemRenderState,0,
m_277124_,lambda$removeWaterBreadthFirstSearch$0,0,
m_277126_,createPitcherCrop,0,
m_277127_,setQuadSorting,0,
m_277130_,getRenderMessages,0,
m_277132_,setHasGlowingText,0,
m_277134_,updateSignText,0,
m_277138_,getMessage,0,
m_277139_,createDecoratedPotTable,0,
m_277142_,getFrontText,0,
m_277150_,isWalkTargetSpectator,0,
m_277152_,createFreshRenderState,0,
m_277153_,lambda$static$1,0,
m_277154_,getBrushCompletedSound,0,
m_277155_,lambda$byDistance$2,0,
m_277157_,getText,0,
m_277159_,getBackText,0,
m_277160_,lambda$static$0,0,
m_277161_,byDistance,0,
m_277163_,hatchBoost,0,
m_277165_,canGrowInto,0,
m_277170_,setBackText,0,
m_277173_,getDirectSignalTo,0,
m_277174_,textRenderState,0,
m_277175_,checkReset,0,
m_277180_,removedPassengers,0,
m_277183_,lambda$makeRule$0,0,
m_277185_,getSignal,0,
m_277189_,otherPlayerIsEditingSign,0,
m_277194_,lambda$tryApplyToSign$0,0,
m_277200_,getOptionalDistanceAt,0,
m_277202_,isFacingFrontText,0,
m_277210_,placeSusSand,0,
m_27779_,spawnFluidParticle,0,
m_27806_,access$900,0,
m_278137_,lambda$createSnifferEgg$44,0,
m_278140_,lambda$loadAdditional$2,0,
m_278141_,lambda$loadAdditional$3,0,
m_278149_,checkFirstQueuedLevel,0,
m_278151_,stopPlaying,0,
m_278152_,shouldTryToChainAnotherHangingSign,0,
m_278154_,spawnDustParticles,0,
m_278155_,executeClickCommandsIfPresent,0,
m_278156_,woodenButton,0,
m_278157_,canExecuteClickCommands,0,
m_278158_,getHitResultOnMoveVector,0,
m_278160_,calculatePriority,0,
m_278163_,pottedAzalea,0,
m_278165_,loadLine,0,
m_278166_,pushReaction,0,
m_278167_,getHitResult,0,
m_27816_,closerThan,0,
m_278170_,isHittingEditableSide,0,
m_278172_,getSignHitboxCenterPosition,0,
m_278174_,snifferEgg,0,
m_278175_,isWoodSoundType,0,
m_278176_,getBackgroundMusic,0,
m_278178_,removeFirstLong,0,
m_278180_,getHitResultOnViewVector,0,
m_278182_,loadLines,0,
m_278183_,ignitedByLava,0,
m_278189_,flowerPot,0,
m_278192_,isEmpty,0,
m_278197_,shouldTryToChainAnotherHangingSign,0,
m_278200_,ignitedByLava,0,
m_278202_,enqueue,0,
m_278203_,dequeue,0,
m_27832_,setFlag,0,
m_27835_,access$1100,0,
m_27846_,access$1200,0,
m_27851_,getSavedFlowerPos,0,
m_278521_,lambda$run$1,0,
m_278522_,lambda$run$0,0,
m_27852_,hasSavedFlowerPos,0,
m_27853_,resetTicksWithoutNectarSinceExitingHive,0,
m_27854_,hasHive,0,
m_278552_,lambda$removeAfterChangingDimensions$3,0,
m_27855_,getHivePos,0,
m_27856_,hasNectar,0,
m_27857_,hasStung,0,
m_278586_,lambda$setupResultSlot$0,0,
m_27858_,createAttributes,0,
m_27859_,access$1300,0,
m_278607_,lambda$getReferencedContextParams$3,0,
m_278608_,lambda$getReferencedContextParams$3,0,
m_278613_,connect,0,
m_278617_,getRandomCollapsedRoofPos,0,
m_278622_,getTooltip,0,
m_278623_,access$300,0,
m_278628_,hasVisitedElement,0,
m_278631_,getSignTextRenderScale,0,
m_278632_,enterElement,0,
m_278639_,popVisitedElement,0,
m_278642_,setWorldData,0,
m_278643_,getResolver,0,
m_278644_,quickPlayLog,0,
m_278647_,functionReference,0,
m_278648_,of,0,
m_27864_,dropOffNectar,0,
m_278650_,canSniff,0,
m_278656_,hasEditableText,0,
m_27865_,isTiredOfLookingForNectar,0,
m_278663_,isTempted,0,
m_278666_,lambda$log$1,0,
m_278669_,placeSandBox,0,
m_27866_,wantsToEnterHive,0,
m_278671_,lambda$log$0,0,
m_27867_,updateRollAmount,0,
m_27868_,isHiveNearFire,0,
m_278691_,selected,0,
m_278693_,createSimpleValidator,0,
m_278695_,lambda$static$0,0,
m_27869_,getCropsGrownSincePollination,0,
m_278701_,runValidation,0,
m_27870_,resetNumCropsGrownSincePollination,0,
m_278711_,type,0,
m_278714_,run,0,
m_278716_,getActiveTicks,0,
m_27871_,incrementNumCropsGrownSincePollination,0,
